Loan ID,Origination Date,Purchase Date,Loan_Segment,FICO_Range,Region,Gender,Employment_Type,Market_Channel
294937,3/16/2022,3/21/2022,Home Improvement,700-750,East,Female,Other,Email-Campaign
288952,3/16/2022,3/21/2022,Home Improvement,650-700,West,Female,Full-Time,Online
116873,3/16/2022,3/21/2022,Home Improvement,<625,North West,Female,Self-Employed,Online
808324,3/21/2022,3/24/2022,Home Improvement,700-750,North West,Female,Other,Email-Campaign
482868,4/7/2022,4/11/2022,Home Improvement,<625,Mid West,Female,Part-Time,Online
551469,3/18/2022,3/21/2022,Home Improvement,>750,Mid West,Female,Other,Phone
847846,4/11/2022,4/14/2022,Home Improvement,625-650,Mid West,Female,Self-Employed,Online
917299,3/21/2022,3/24/2022,Home Improvement,<625,East,Female,Other,Phone
514285,3/18/2022,3/21/2022,Home Improvement,625-650,South,Female,Part-Time,Phone
445500,3/18/2022,3/21/2022,Home Improvement,625-650,West,Female,Full-Time,Phone
877001,4/1/2022,4/4/2022,Home Improvement,625-650,North West,Female,Other,Phone
244719,3/21/2022,3/24/2022,Home Improvement,<625,South,Female,Self-Employed,Online
213399,3/18/2022,3/21/2022,Home Improvement,>750,East,Female,Part-Time,Online
966481,3/21/2022,3/24/2022,Home Improvement,>750,Mid West,Female,Part-Time,Email-Campaign
612117,3/21/2022,3/24/2022,Home Improvement,<625,North West,Female,Other,Phone
449578,3/29/2022,4/1/2022,Home Improvement,700-750,East,Female,Self-Employed,Phone
617541,3/25/2022,3/28/2022,Home Improvement,625-650,West,Female,Full-Time,Online
57532,3/21/2022,3/24/2022,Home Improvement,700-750,East,Female,Other,Email-Campaign
876564,4/1/2022,4/4/2022,Home Improvement,>750,South,Female,Part-Time,Online
766220,3/25/2022,3/28/2022,Home Improvement,700-750,West,Female,Self-Employed,Phone
282309,3/21/2022,3/24/2022,Home Improvement,625-650,West,Female,Self-Employed,Phone
138463,4/6/2022,4/11/2022,Home Improvement,>750,South,Female,Full-Time,Email-Campaign
438863,3/21/2022,3/24/2022,Home Improvement,625-650,East,Female,Other,Phone
427463,3/23/2022,3/28/2022,Home Improvement,625-650,East,Female,Full-Time,Email-Campaign
29966,3/25/2022,3/28/2022,Home Improvement,<625,West,Female,Other,Phone
909090,3/23/2022,3/28/2022,Home Improvement,700-750,South,Female,Full-Time,Email-Campaign
840301,4/19/2022,4/22/2022,Home Improvement,<625,Mid West,Female,Self-Employed,Email-Campaign
116286,3/24/2022,3/28/2022,Home Improvement,>750,North West,Female,Self-Employed,Email-Campaign
209879,3/22/2022,3/25/2022,Home Improvement,<625,West,Female,Full-Time,Email-Campaign
479047,3/23/2022,3/28/2022,Home Improvement,700-750,North West,Female,Other,Phone
863532,3/23/2022,3/28/2022,Home Improvement,<625,Mid West,Female,Self-Employed,Phone
594659,3/23/2022,3/28/2022,Home Improvement,700-750,South,Female,Self-Employed,Email-Campaign
867280,4/6/2022,4/11/2022,Home Improvement,625-650,East,Female,Self-Employed,Email-Campaign
4011,4/1/2022,4/4/2022,Home Improvement,625-650,North West,Female,Other,Email-Campaign
505975,3/23/2022,3/28/2022,Home Improvement,700-750,East,Female,Other,Email-Campaign
990069,3/28/2022,3/31/2022,Home Improvement,>750,West,Female,Self-Employed,Phone
278372,3/24/2022,3/28/2022,Home Improvement,625-650,East,Female,Other,Online
652805,3/23/2022,3/28/2022,Home Improvement,<625,North West,Female,Other,Phone
659348,3/24/2022,3/28/2022,Home Improvement,>750,East,Female,Self-Employed,Online
37871,3/24/2022,3/28/2022,Home Improvement,650-700,South,Female,Part-Time,Online
601859,3/24/2022,3/28/2022,Home Improvement,650-700,North West,Female,Part-Time,Online
911450,5/19/2022,5/23/2022,Home Improvement,625-650,East,Female,Full-Time,Online
278717,3/25/2022,3/28/2022,Home Improvement,>750,Mid West,Female,Full-Time,Email-Campaign
665042,3/25/2022,3/28/2022,Home Improvement,700-750,South,Female,Other,Phone
858794,3/25/2022,3/28/2022,Home Improvement,650-700,East,Female,Full-Time,Email-Campaign
269814,3/28/2022,3/31/2022,Home Improvement,650-700,East,Female,Other,Email-Campaign
143852,3/28/2022,3/31/2022,Home Improvement,<625,West,Female,Other,Email-Campaign
583466,3/28/2022,3/31/2022,Home Improvement,700-750,East,Female,Self-Employed,Phone
700166,3/29/2022,4/1/2022,Home Improvement,625-650,Mid West,Female,Part-Time,Phone
745962,3/30/2022,4/4/2022,Home Improvement,700-750,North West,Female,Self-Employed,Email-Campaign
345908,4/4/2022,4/7/2022,Home Improvement,700-750,West,Female,Full-Time,Online
594004,4/6/2022,4/11/2022,Home Improvement,625-650,North West,Female,Part-Time,Phone
464822,3/28/2022,3/31/2022,Home Improvement,650-700,East,Female,Self-Employed,Phone
471273,3/28/2022,3/31/2022,Home Improvement,<625,Mid West,Female,Other,Online
171126,3/29/2022,4/1/2022,Home Improvement,625-650,Mid West,Female,Other,Phone
495265,3/29/2022,4/1/2022,Home Improvement,625-650,Mid West,Female,Other,Phone
945427,3/29/2022,4/1/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Online
825010,4/5/2022,4/8/2022,Home Improvement,>750,East,Female,Other,Online
522722,3/29/2022,4/1/2022,Home Improvement,650-700,West,Female,Self-Employed,Online
439633,3/29/2022,4/1/2022,Home Improvement,650-700,East,Female,Part-Time,Online
331842,3/29/2022,4/1/2022,Home Improvement,>750,South,Female,Part-Time,Phone
268252,3/30/2022,4/4/2022,Home Improvement,<625,South,Female,Full-Time,Email-Campaign
616253,3/29/2022,4/1/2022,Home Improvement,625-650,North West,Female,Full-Time,Phone
97726,3/30/2022,4/4/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Phone
250326,3/30/2022,4/4/2022,Home Improvement,625-650,South,Female,Part-Time,Online
751504,4/1/2022,4/4/2022,Home Improvement,700-750,West,Female,Part-Time,Phone
602918,4/1/2022,4/4/2022,Home Improvement,700-750,South,Female,Other,Online
25442,4/13/2022,4/18/2022,Home Improvement,700-750,Mid West,Female,Other,Online
785495,4/5/2022,4/8/2022,Home Improvement,700-750,East,Female,Other,Email-Campaign
128344,4/1/2022,4/4/2022,Home Improvement,625-650,West,Female,Other,Online
953785,4/7/2022,4/11/2022,Home Improvement,700-750,Mid West,Female,Full-Time,Email-Campaign
547135,4/6/2022,4/11/2022,Home Improvement,>750,Mid West,Female,Full-Time,Online
810231,4/1/2022,4/4/2022,Home Improvement,650-700,West,Female,Part-Time,Phone
290827,4/6/2022,4/11/2022,Home Improvement,<625,West,Female,Full-Time,Phone
466407,4/4/2022,4/7/2022,Home Improvement,>750,Mid West,Female,Full-Time,Email-Campaign
373435,4/4/2022,4/7/2022,Home Improvement,625-650,East,Female,Part-Time,Phone
376412,4/21/2022,4/25/2022,Home Improvement,625-650,East,Female,Full-Time,Email-Campaign
366968,4/4/2022,4/7/2022,Home Improvement,625-650,South,Female,Other,Phone
306168,4/4/2022,4/7/2022,Home Improvement,625-650,North West,Female,Other,Email-Campaign
548246,4/8/2022,4/11/2022,Home Improvement,>750,North West,Female,Part-Time,Phone
19131,4/6/2022,4/11/2022,Home Improvement,<625,East,Female,Part-Time,Phone
790200,4/5/2022,4/8/2022,Home Improvement,650-700,West,Female,Other,Email-Campaign
58304,4/4/2022,4/7/2022,Home Improvement,650-700,West,Female,Full-Time,Phone
32969,4/4/2022,4/7/2022,Home Improvement,<625,South,Female,Part-Time,Online
316116,4/15/2022,4/18/2022,Home Improvement,>750,North West,Female,Full-Time,Email-Campaign
282281,4/5/2022,4/8/2022,Home Improvement,<625,Mid West,Female,Other,Phone
164757,4/5/2022,4/8/2022,Home Improvement,700-750,Mid West,Female,Self-Employed,Phone
152981,4/8/2022,4/11/2022,Home Improvement,700-750,West,Female,Self-Employed,Email-Campaign
465118,5/3/2022,5/6/2022,Home Improvement,<625,North West,Female,Part-Time,Online
561969,4/7/2022,4/11/2022,Home Improvement,>750,East,Female,Full-Time,Email-Campaign
589847,4/6/2022,4/11/2022,Home Improvement,625-650,South,Female,Full-Time,Email-Campaign
474611,4/6/2022,4/11/2022,Home Improvement,650-700,Mid West,Female,Part-Time,Email-Campaign
25010,4/5/2022,4/8/2022,Home Improvement,>750,Mid West,Female,Self-Employed,Email-Campaign
786681,4/5/2022,4/8/2022,Home Improvement,650-700,East,Female,Other,Online
48671,4/5/2022,4/8/2022,Home Improvement,>750,East,Female,Part-Time,Email-Campaign
490084,4/11/2022,4/14/2022,Home Improvement,700-750,East,Female,Full-Time,Online
952439,4/6/2022,4/11/2022,Home Improvement,650-700,South,Female,Part-Time,Email-Campaign
715122,4/6/2022,4/11/2022,Home Improvement,625-650,East,Female,Full-Time,Email-Campaign
476415,4/6/2022,4/11/2022,Home Improvement,625-650,Mid West,Female,Other,Phone
986047,4/6/2022,4/11/2022,Home Improvement,>750,Mid West,Female,Full-Time,Email-Campaign
521550,4/6/2022,4/11/2022,Home Improvement,650-700,South,Female,Self-Employed,Phone
173636,4/6/2022,4/11/2022,Home Improvement,625-650,West,Female,Self-Employed,Online
523227,4/6/2022,4/11/2022,Home Improvement,625-650,North West,Female,Self-Employed,Email-Campaign
153419,4/6/2022,4/11/2022,Home Improvement,700-750,South,Female,Self-Employed,Email-Campaign
406460,4/6/2022,4/11/2022,Home Improvement,650-700,West,Female,Self-Employed,Phone
611822,4/8/2022,4/11/2022,Home Improvement,700-750,South,Female,Self-Employed,Phone
192589,4/6/2022,4/11/2022,Home Improvement,700-750,North West,Female,Part-Time,Phone
171365,4/6/2022,4/11/2022,Home Improvement,>750,Mid West,Female,Other,Online
504546,4/6/2022,4/11/2022,Home Improvement,<625,East,Female,Part-Time,Email-Campaign
468749,4/6/2022,4/11/2022,Home Improvement,>750,West,Female,Full-Time,Email-Campaign
636204,4/6/2022,4/11/2022,Home Improvement,>750,North West,Female,Self-Employed,Online
511271,4/6/2022,4/11/2022,Home Improvement,<625,East,Female,Self-Employed,Phone
449613,4/6/2022,4/11/2022,Home Improvement,>750,North West,Female,Full-Time,Online
213870,4/6/2022,4/11/2022,Home Improvement,650-700,Mid West,Female,Other,Phone
640149,4/6/2022,4/11/2022,Home Improvement,700-750,South,Female,Part-Time,Email-Campaign
253941,4/6/2022,4/11/2022,Home Improvement,<625,North West,Female,Self-Employed,Online
142903,4/6/2022,4/11/2022,Home Improvement,650-700,North West,Female,Full-Time,Phone
443661,4/6/2022,4/11/2022,Home Improvement,>750,West,Female,Full-Time,Phone
337440,4/6/2022,4/11/2022,Home Improvement,700-750,South,Female,Self-Employed,Phone
856121,4/6/2022,4/11/2022,Home Improvement,700-750,South,Female,Self-Employed,Online
952178,4/6/2022,4/11/2022,Home Improvement,700-750,South,Female,Full-Time,Online
161267,4/6/2022,4/11/2022,Home Improvement,650-700,North West,Female,Part-Time,Phone
247839,4/8/2022,4/11/2022,Home Improvement,650-700,West,Female,Self-Employed,Email-Campaign
854737,4/6/2022,4/11/2022,Home Improvement,650-700,East,Female,Other,Phone
159379,4/6/2022,4/11/2022,Home Improvement,>750,North West,Female,Self-Employed,Online
931855,4/6/2022,4/11/2022,Home Improvement,625-650,South,Female,Full-Time,Online
922984,4/6/2022,4/11/2022,Home Improvement,>750,South,Female,Part-Time,Email-Campaign
787811,4/6/2022,4/11/2022,Home Improvement,700-750,North West,Female,Full-Time,Online
848891,4/7/2022,4/11/2022,Home Improvement,>750,West,Female,Part-Time,Online
900598,4/6/2022,4/11/2022,Home Improvement,625-650,East,Female,Self-Employed,Online
245749,4/6/2022,4/11/2022,Home Improvement,625-650,South,Female,Full-Time,Online
466436,4/6/2022,4/11/2022,Home Improvement,<625,East,Female,Full-Time,Phone
123668,4/6/2022,4/11/2022,Home Improvement,>750,Mid West,Female,Self-Employed,Phone
717409,4/6/2022,4/11/2022,Home Improvement,625-650,West,Female,Full-Time,Online
992674,4/6/2022,4/11/2022,Home Improvement,650-700,South,Female,Self-Employed,Phone
99950,4/6/2022,4/11/2022,Home Improvement,650-700,South,Female,Other,Email-Campaign
524992,4/6/2022,4/11/2022,Home Improvement,>750,East,Female,Other,Email-Campaign
368201,4/19/2022,4/22/2022,Home Improvement,<625,West,Female,Full-Time,Email-Campaign
381618,4/18/2022,4/21/2022,Home Improvement,650-700,West,Female,Part-Time,Email-Campaign
292108,4/25/2022,4/28/2022,Home Improvement,700-750,South,Female,Self-Employed,Phone
27911,4/26/2022,4/29/2022,Home Improvement,<625,North West,Female,Self-Employed,Online
478911,4/8/2022,4/11/2022,Home Improvement,650-700,West,Female,Other,Email-Campaign
523254,4/28/2022,5/2/2022,Home Improvement,625-650,North West,Female,Part-Time,Online
438793,4/27/2022,5/2/2022,Home Improvement,625-650,North West,Female,Full-Time,Phone
379445,5/25/2022,5/31/2022,Home Improvement,>750,West,Female,Other,Online
757317,4/25/2022,4/28/2022,Home Improvement,625-650,North West,Female,Part-Time,Email-Campaign
545844,4/8/2022,4/11/2022,Home Improvement,>750,North West,Female,Part-Time,Phone
17274,4/11/2022,4/14/2022,Home Improvement,<625,East,Female,Other,Online
809990,4/18/2022,4/21/2022,Home Improvement,700-750,East,Female,Self-Employed,Email-Campaign
1512,5/16/2022,5/19/2022,Home Improvement,<625,East,Female,Full-Time,Email-Campaign
704570,4/15/2022,4/18/2022,Home Improvement,700-750,South,Female,Self-Employed,Phone
864401,4/19/2022,4/22/2022,Home Improvement,>750,South,Female,Self-Employed,Online
400066,4/11/2022,4/14/2022,Home Improvement,<625,South,Female,Part-Time,Phone
518514,4/11/2022,4/14/2022,Home Improvement,625-650,East,Female,Part-Time,Online
726133,4/11/2022,4/14/2022,Home Improvement,650-700,East,Female,Self-Employed,Phone
562290,4/18/2022,4/21/2022,Home Improvement,<625,West,Female,Full-Time,Email-Campaign
269204,4/11/2022,4/14/2022,Home Improvement,650-700,Mid West,Female,Other,Email-Campaign
792313,4/18/2022,4/21/2022,Home Improvement,650-700,East,Female,Part-Time,Online
38791,4/18/2022,4/21/2022,Home Improvement,650-700,North West,Female,Full-Time,Phone
115915,4/13/2022,4/18/2022,Home Improvement,>750,Mid West,Female,Self-Employed,Email-Campaign
269077,4/19/2022,4/22/2022,Home Improvement,>750,East,Female,Full-Time,Online
726765,4/20/2022,4/25/2022,Home Improvement,625-650,West,Female,Full-Time,Online
85726,5/10/2022,5/13/2022,Home Improvement,625-650,Mid West,Female,Full-Time,Email-Campaign
288939,4/27/2022,5/2/2022,Home Improvement,625-650,West,Female,Part-Time,Online
875304,5/6/2022,5/9/2022,Home Improvement,650-700,North West,Female,Part-Time,Phone
130647,4/28/2022,5/2/2022,Home Improvement,>750,East,Female,Other,Phone
531322,4/15/2022,4/18/2022,Home Improvement,<625,East,Female,Self-Employed,Online
873173,4/18/2022,4/21/2022,Home Improvement,700-750,North West,Female,Self-Employed,Email-Campaign
852179,4/15/2022,4/18/2022,Home Improvement,>750,North West,Female,Self-Employed,Phone
494902,4/15/2022,4/18/2022,Home Improvement,<625,East,Female,Part-Time,Email-Campaign
80669,4/25/2022,4/28/2022,Home Improvement,>750,South,Female,Other,Email-Campaign
250106,4/21/2022,4/25/2022,Home Improvement,<625,Mid West,Female,Full-Time,Phone
70356,4/15/2022,4/18/2022,Home Improvement,700-750,West,Female,Self-Employed,Online
990594,4/18/2022,4/21/2022,Home Improvement,700-750,North West,Female,Part-Time,Phone
653653,4/15/2022,4/18/2022,Home Improvement,<625,South,Female,Self-Employed,Phone
132502,4/18/2022,4/21/2022,Home Improvement,625-650,North West,Female,Self-Employed,Email-Campaign
629028,4/21/2022,4/25/2022,Home Improvement,625-650,North West,Female,Other,Phone
442175,4/15/2022,4/18/2022,Home Improvement,700-750,North West,Female,Full-Time,Online
921960,4/15/2022,4/18/2022,Home Improvement,700-750,North West,Female,Other,Email-Campaign
60185,4/15/2022,4/18/2022,Home Improvement,650-700,East,Female,Self-Employed,Phone
389005,4/22/2022,4/25/2022,Home Improvement,<625,West,Female,Part-Time,Online
726717,4/25/2022,4/28/2022,Home Improvement,650-700,East,Female,Full-Time,Email-Campaign
806503,4/15/2022,4/18/2022,Home Improvement,>750,South,Female,Part-Time,Email-Campaign
433634,4/13/2022,4/18/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Online
153915,4/20/2022,4/25/2022,Home Improvement,>750,East,Female,Part-Time,Phone
707184,4/26/2022,4/29/2022,Home Improvement,650-700,East,Female,Other,Email-Campaign
234383,4/15/2022,4/18/2022,Home Improvement,650-700,Mid West,Female,Full-Time,Phone
543886,4/21/2022,4/25/2022,Home Improvement,650-700,West,Female,Full-Time,Phone
750666,4/15/2022,4/18/2022,Home Improvement,<625,North West,Female,Full-Time,Phone
748682,4/15/2022,4/18/2022,Home Improvement,<625,West,Female,Self-Employed,Online
59175,4/14/2022,4/18/2022,Home Improvement,700-750,East,Female,Self-Employed,Online
757478,4/19/2022,4/22/2022,Home Improvement,700-750,North West,Female,Other,Online
537953,4/15/2022,4/18/2022,Home Improvement,<625,South,Female,Self-Employed,Email-Campaign
741939,4/15/2022,4/18/2022,Home Improvement,625-650,Mid West,Female,Part-Time,Phone
980183,4/15/2022,4/18/2022,Home Improvement,650-700,Mid West,Female,Self-Employed,Phone
669890,4/15/2022,4/18/2022,Home Improvement,>750,North West,Female,Other,Email-Campaign
567527,4/18/2022,4/21/2022,Home Improvement,<625,West,Female,Other,Online
156921,4/22/2022,4/25/2022,Home Improvement,<625,Mid West,Female,Other,Phone
546565,4/15/2022,4/18/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Online
898898,4/15/2022,4/18/2022,Home Improvement,625-650,North West,Female,Full-Time,Online
662288,4/25/2022,4/28/2022,Home Improvement,650-700,North West,Female,Part-Time,Email-Campaign
238098,4/15/2022,4/18/2022,Home Improvement,650-700,Mid West,Female,Other,Online
150924,4/18/2022,4/21/2022,Home Improvement,<625,South,Female,Part-Time,Email-Campaign
648087,4/15/2022,4/18/2022,Home Improvement,<625,West,Female,Part-Time,Phone
531,4/15/2022,4/18/2022,Home Improvement,650-700,South,Female,Self-Employed,Phone
681808,4/18/2022,4/21/2022,Home Improvement,>750,West,Female,Full-Time,Email-Campaign
17385,4/18/2022,4/21/2022,Home Improvement,700-750,Mid West,Female,Self-Employed,Email-Campaign
854333,4/15/2022,4/18/2022,Home Improvement,>750,South,Female,Part-Time,Phone
727789,4/15/2022,4/18/2022,Home Improvement,700-750,Mid West,Female,Part-Time,Email-Campaign
324021,4/15/2022,4/18/2022,Home Improvement,650-700,West,Female,Part-Time,Email-Campaign
982579,4/15/2022,4/18/2022,Home Improvement,625-650,South,Female,Other,Email-Campaign
552280,4/15/2022,4/18/2022,Home Improvement,700-750,South,Female,Part-Time,Phone
723331,4/15/2022,4/18/2022,Home Improvement,625-650,North West,Female,Part-Time,Online
985744,4/15/2022,4/18/2022,Home Improvement,650-700,South,Female,Part-Time,Email-Campaign
953519,4/15/2022,4/18/2022,Home Improvement,<625,East,Female,Other,Email-Campaign
467545,4/15/2022,4/18/2022,Home Improvement,>750,South,Female,Self-Employed,Phone
